6.384615384615386802e+00,8.384615384615386802e+00,1.400000000000000000e+01,9.734753391757228869e+00,9.607111004366382545e+00,2.507540703597036469e+01,8.746162262555220224e+00,9.517143534717508402e+00
5.615384615384613198e+00,4.615384615384613198e+00,1.900000000000000000e+01,8.103969454548982654e+00,8.545280080421832736e+00,2.307689324177402312e+01,2.735871637631797082e+00,2.180872879420896027e+00
7.692307692307679190e+00,1.069230769230767919e+01,1.500000000000000000e+01,9.535965298248783029e+00,9.139530171916661061e+00,2.660892425370304792e+01,3.896218815265651170e+00,5.852600820104422397e+00
5.538461538461547207e+00,3.538461538461547207e+00,1.600000000000000000e+01,8.541234165551337298e+00,9.127229404802935875e+00,2.997000956436842145e+01,1.634314286836320962e+00,3.817959206130009164e+00
7.769230769230773603e+00,5.769230769230773603e+00,1.000000000000000000e+01,8.303317374078522661e+00,7.960546570558999946e+00,2.563691031212621851e+01,2.705711487863106335e+00,5.517280180362207354e-01
5.538461538461547207e+00,6.538461538461547207e+00,1.600000000000000000e+01,8.131134559697677844e+00,8.096820040412358921e+00,2.584294386336788918e+01,3.193214283280278121e+00,1.127268957051167142e+00
7.076923076923065992e+00,6.076923076923065992e+00,1.600000000000000000e+01,9.773658604167769326e+00,9.786754467695647719e+00,2.776176478492387290e+01,3.590345737161813044e+00,4.933473925025496420e+00
7.615384615384613198e+00,4.615384615384613198e+00,1.600000000000000000e+01,9.232495940519047650e+00,9.098996336555021713e+00,2.623651043460738563e+01,2.158330526744931532e+00,4.886068383706272833e+00
7.307692307692320810e+00,8.307692307692320810e+00,1.700000000000000000e+01,9.923737526923840591e+00,1.018106557421610425e+01,2.425216893535136364e+01,6.124510778723696092e+00,9.128787371611359447e+00
5.615384615384613198e+00,4.615384615384613198e+00,1.400000000000000000e+01,8.317852815919430043e+00,8.570245614040237214e+00,2.280416063002220284e+01,6.447205323044525649e+00,6.160351634690004907e+00
5.538461538461547207e+00,5.538461538461547207e+00,1.400000000000000000e+01,8.413857816513653276e+00,8.320305438559248756e+00,2.372119165011041986e+01,4.857603053842148633e+00,7.990784238666643891e-01
2.461538461538452793e+00,4.461538461538452793e+00,1.200000000000000000e+01,7.737073811186658823e+00,7.762445397976669881e+00,2.738924231746566562e+01,1.377906273443083229e+01,1.263049420688015800e+01
6.307692307692320810e+00,5.307692307692320810e+00,1.500000000000000000e+01,7.577818792914118085e+00,7.982585425116460520e+00,2.309367328365037864e+01,1.021249074818809000e+01,9.829713635465150645e+00
6.076923076923065992e+00,3.076923076923065992e+00,1.400000000000000000e+01,8.763697597330095235e+00,8.354870739656639955e+00,2.775045180995759964e+01,2.996043165565647204e+00,4.636401487111679209e+00
4.076923076923065992e+00,3.076923076923065992e+00,1.500000000000000000e+01,8.280689415745184689e+00,8.697983983800027019e+00,2.644064442520775771e+01,6.656818192366453779e+00,6.362352341488284324e+00
